"","X","Home.Team","Away.Team","Score","Half.Time.Score","Match.Excitement","Home.Team.Rating","Away.Team.Rating","Home.Team.Possession..","Away.Team.Possession..","Home.Team.Off.Target.Shots","Home.Team.On.Target.Shots","Home.Team.Total.Shots","Home.Team.Blocked.Shots","Home.Team.Corners","Home.Team.Throw.Ins","Home.Team.Pass.Success..","Home.Team.Aerials.Won","Home.Team.Clearances","Home.Team.Fouls","Home.Team.Yellow.Cards","Home.Team.Second.Yellow.Cards","Home.Team.Red.Cards","Away.Team.Off.Target.Shots","Away.Team.On.Target.Shots","Away.Team.Total.Shots","Away.Team.Blocked.Shots","Away.Team.Corners","Away.Team.Throw.Ins","Away.Team.Pass.Success..","Away.Team.Aerials.Won","Away.Team.Clearances","Away.Team.Fouls","Away.Team.Yellow.Cards","Away.Team.Second.Yellow.Cards","Away.Team.Red.Cards","Home.Team.Goals.Scored","Away.Team.Goals.Scored","Home.Team.Goals.Conceeded","Away.Team.Goals.Conceeded","year"
"1804",1803,"CELTA","VILLARREAL","3-2","0-2",8.5,7.1,5.3,64,36,7,6,15,2,10,26,88,24,23,7,1,0,0,7,5,14,2,7,23,76,12,33,8,3,0,0,3,2,2,3,2018
"1805",1804,"ALAVÉS","ATLETICO MADRID","0-4","0-2",6,4.7,8.1,44,56,7,4,14,3,9,27,75,24,10,10,2,0,0,2,7,11,2,2,17,80,21,34,8,2,0,0,0,4,4,0,2018
"1806",1805,"LEVANTE","EIBAR","2-2","2-1",6.8,6.3,6.4,40,60,3,2,7,2,6,16,64,12,40,9,2,0,0,7,3,17,7,7,24,75,32,19,12,1,0,0,2,2,2,2,2018
"1807",1806,"RAYO VALLECANO","REAL BETIS","1-1","1-0",5.1,6.6,5.9,46,54,9,5,20,6,6,31,75,14,10,22,5,0,1,2,2,7,3,3,25,78,9,9,9,3,0,0,1,1,1,1,2018
"1808",1807,"SEVILLA FC","VALENCIA","0-1","0-1",3.5,5.5,6.8,60,40,9,5,17,3,5,30,83,13,12,18,3,0,0,2,2,4,0,3,17,74,13,40,9,1,0,0,0,1,1,0,2018
"1809",1808,"VALLADOLID","REAL SOCIEDAD","1-1","1-0",4,6.3,6.6,41,59,5,4,11,2,7,19,76,14,19,18,4,0,0,5,1,10,4,5,24,86,15,23,8,1,0,0,1,1,1,1,2018
"1810",1809,"REAL MADRID","HUESCA","3-2","1-1",8.3,6.6,5.4,71,29,7,8,16,1,4,9,90,8,9,9,1,0,0,9,3,15,3,6,18,76,17,17,18,3,0,0,3,2,2,3,2018
"1811",1810,"ATLETICO MADRID","GIRONA","2-0","0-0",5.4,6.8,5.6,49,51,7,7,17,3,4,28,82,30,19,10,1,0,0,6,4,12,2,3,17,85,14,18,9,0,0,0,2,0,0,2,2018
"1812",1811,"ESPANYOL","GETAFE","1-1","0-0",4,5.9,5.9,51,49,4,3,9,2,5,26,69,28,28,14,4,0,0,4,3,13,6,4,34,66,26,18,14,3,0,0,1,1,1,1,2018
"1813",1812,"VILLARREAL","BARCELONA","4-4","1-2",10,6.3,6.2,32,68,5,9,16,2,5,11,80,10,15,10,3,1,0,4,9,15,2,3,23,90,5,8,10,7,0,0,4,4,4,4,2018
"1814",1813,"ATHLETIC","LEVANTE","3-2","2-0",9.5,6.3,5,40,60,5,7,14,2,2,19,70,24,29,13,3,0,0,2,6,11,3,9,24,77,13,14,14,6,1,0,3,2,2,3,2018
"1815",1814,"HUESCA","CELTA","3-3","0-1",9.4,6.6,5.8,53,47,12,6,22,4,5,26,69,33,15,9,2,0,0,3,5,11,3,0,16,70,19,28,12,3,0,0,3,3,3,3,2018
"1816",1815,"EIBAR","RAYO VALLECANO","2-1","0-1",5.2,6.4,5.5,45,55,5,6,12,1,2,31,62,34,20,14,2,0,0,7,3,14,4,6,27,66,25,21,9,2,0,0,2,1,1,2,2018
"1817",1816,"VALENCIA","REAL MADRID","2-1","1-0",6.7,6.8,6,32,68,6,4,11,1,6,18,78,13,24,9,2,0,0,7,5,15,3,6,20,90,9,9,13,2,0,0,2,1,1,2,2018
"1818",1817,"SEVILLA FC","ALAVÉS","2-0","1-0",4.4,7.2,4.7,64,36,6,5,18,7,11,23,79,34,13,13,3,0,0,2,1,4,1,1,17,61,21,30,19,4,0,0,2,0,0,2,2018
"1819",1818,"LEGANÉS","VALLADOLID","1-0","0-0",3.2,6.5,5.1,56,44,14,2,18,2,3,31,75,37,14,13,2,0,0,6,1,8,1,4,21,62,29,29,11,2,0,0,1,0,0,1,2018
"1820",1819,"REAL SOCIEDAD","REAL BETIS","2-1","1-0",6.4,6.4,6,36,64,6,7,15,2,3,19,78,10,16,12,2,0,0,3,6,11,2,6,16,88,6,15,13,3,0,0,2,1,1,2,2018
"1821",1820,"GIRONA","ESPANYOL","1-2","0-0",6.2,5.5,5.8,55,45,6,5,14,3,1,24,83,14,14,23,5,0,0,5,2,10,3,4,12,78,13,23,20,2,0,0,1,2,2,1,2018
"1822",1821,"REAL MADRID","EIBAR","2-1","0-1",5.7,7.3,5.5,56,44,6,7,13,0,5,23,80,23,25,9,0,0,0,1,1,3,1,4,23,73,19,15,15,1,0,0,2,1,1,2,2018
"1823",1822,"RAYO VALLECANO","VALENCIA","2-0","1-0",5,7.1,4.6,52,48,7,5,15,3,4,27,77,19,23,17,2,0,0,6,3,12,3,7,28,65,16,16,10,3,0,0,2,0,0,2,2018
"1824",1823,"BARCELONA","ATLETICO MADRID","2-0","0-0",6.2,7.9,5.2,64,36,6,10,21,5,5,23,91,9,7,14,3,0,0,4,2,9,3,1,9,80,17,14,12,4,0,1,2,0,0,2,2018
"1825",1824,"ALAVÉS","LEGANÉS","1-1","1-0",4,5.2,6.1,45,55,3,1,6,2,3,21,60,43,29,17,6,0,0,3,5,9,1,3,33,71,20,22,15,4,0,0,1,1,1,1,2018
"1826",1825,"GETAFE","ATHLETIC","1-0","0-0",2.6,6.3,5.3,49,51,3,2,6,1,1,41,57,33,16,16,2,0,0,6,1,10,3,2,45,58,39,12,18,1,0,0,1,0,0,1,2018
"1827",1826,"VALLADOLID","SEVILLA FC","0-2","0-1",5.5,5.6,6.5,39,61,4,5,10,1,6,13,72,22,21,17,3,0,0,7,4,15,4,7,21,83,25,14,12,3,0,0,0,2,2,0,2018
"1828",1827,"LEVANTE","HUESCA","2-2","1-0",8.2,6,6.1,55,45,4,8,14,2,9,20,75,12,22,22,2,0,0,11,4,17,2,1,23,70,18,29,12,4,0,0,2,2,2,2,2018
"1829",1828,"CELTA","REAL SOCIEDAD","3-1","0-1",6.7,6.7,5.2,49,51,5,4,11,2,2,16,77,22,17,16,2,0,0,5,7,14,2,7,22,81,13,16,11,1,0,1,3,1,1,3,2018
"1830",1829,"REAL BETIS","VILLARREAL","2-1","1-1",6.7,6.4,5.3,57,43,6,7,17,4,4,10,87,12,13,15,4,0,0,5,4,10,1,3,19,78,13,9,14,4,0,0,2,1,1,2,2018
"1831",1830,"ESPANYOL","ALAVÉS","2-1","1-0",5.2,6.1,5.7,56,44,2,2,6,2,4,19,77,25,32,12,3,0,0,6,3,13,4,8,18,75,29,18,17,2,0,0,2,1,1,2,2018
"1832",1831,"HUESCA","BARCELONA","0-0","0-0",2.5,6.5,6.3,26,74,5,1,6,0,6,18,62,12,16,18,1,0,0,5,2,10,3,5,15,89,10,19,13,2,0,0,0,0,0,0,2018
"1833",1832,"ATLETICO MADRID","CELTA","2-0","1-0",4.2,7.3,5.7,56,44,4,5,11,2,1,21,89,13,19,9,2,0,0,4,3,10,3,2,16,84,12,9,15,2,0,0,2,0,0,2,2018
"1834",1833,"SEVILLA FC","REAL BETIS","3-2","1-0",8,6.1,6.1,38,62,4,5,11,2,5,19,73,10,25,18,6,0,0,3,7,12,2,4,21,85,20,18,8,3,0,0,3,2,2,3,2018
"1835",1834,"VALLADOLID","GETAFE","2-2","1-1",6.9,5.7,5.1,60,40,0,4,8,4,5,18,69,30,19,22,4,0,0,3,3,8,2,3,22,52,31,28,18,3,1,0,2,2,2,2,2018
"1836",1835,"ATHLETIC","RAYO VALLECANO","3-2","1-1",8.5,6.7,5.1,46,54,4,9,15,2,3,24,72,18,19,10,1,0,0,2,4,8,2,6,22,76,19,15,16,2,1,0,3,2,2,3,2018
"1837",1836,"REAL SOCIEDAD","EIBAR","1-1","1-0",4.1,5.7,6.2,37,63,1,2,3,0,0,22,57,32,19,15,2,0,0,12,2,17,3,3,31,72,33,8,18,2,0,0,1,1,1,1,2018
"1838",1837,"GIRONA","VILLARREAL","0-1","0-1",4.3,5.9,6.2,58,42,5,5,14,4,9,16,85,17,7,12,2,0,0,6,6,17,5,5,11,79,19,40,11,5,0,0,0,1,1,0,2018
"1839",1838,"VALENCIA","LEVANTE","3-1","1-0",6.4,6.8,5,53,47,13,6,23,4,8,15,82,11,21,12,2,0,0,3,3,6,0,3,13,79,12,19,19,2,0,0,3,1,1,3,2018
"1840",1839,"LEGANÉS","REAL MADRID","1-1","1-0",4.2,6.1,6.5,29,71,2,2,5,1,1,23,66,17,16,11,0,0,0,6,6,13,1,5,19,89,13,16,12,3,0,0,1,1,1,1,2018
"1841",1840,"ALAVÉS","VALLADOLID","2-2","2-1",7.6,5.5,6.3,46,54,5,4,10,1,5,27,68,37,33,17,3,0,0,3,7,12,2,7,32,71,33,19,16,5,0,0,2,2,2,2,2018
"1842",1841,"CELTA","GIRONA","2-1","1-0",5.4,7.1,5.8,63,37,4,8,13,1,5,21,84,14,10,7,2,0,0,6,1,9,2,1,26,77,18,34,10,1,0,0,2,1,1,2,2018
"1843",1842,"EIBAR","ATLETICO MADRID","0-1","0-0",3.3,5.3,6.8,52,48,6,2,10,2,5,27,76,27,18,11,3,0,0,4,4,8,1,8,20,72,31,30,12,1,0,0,0,1,1,0,2018
"1844",1843,"RAYO VALLECANO","HUESCA","0-0","0-0",2.6,5.9,6.2,56,44,9,3,16,4,8,30,71,31,26,12,4,0,0,4,3,10,3,3,29,61,26,28,10,2,0,0,0,0,0,0,2018
"1845",1844,"BARCELONA","REAL SOCIEDAD","2-1","1-0",5.1,6.8,5.9,50,50,5,4,11,2,4,13,83,15,19,11,0,0,0,5,2,9,2,2,16,82,10,13,12,1,0,0,2,1,1,2,2018
"1846",1845,"LEVANTE","ESPANYOL","2-2","0-2",8,6,6.4,50,50,6,5,19,8,12,23,72,19,13,13,3,1,0,6,7,15,2,7,19,75,10,31,15,1,0,0,2,2,2,2,2018
"1847",1846,"GETAFE","SEVILLA FC","3-0","2-0",5.3,6.6,4.4,36,64,2,3,10,5,2,25,60,27,24,19,3,0,1,6,2,12,4,7,26,76,22,10,15,5,1,0,3,0,0,3,2018
"1848",1847,"REAL MADRID","ATHLETIC","3-0","0-0",5.2,7.4,5.4,57,43,5,4,11,2,8,23,85,11,21,12,2,0,0,2,3,5,0,2,19,80,16,17,16,4,0,0,3,0,0,3,2018
"1849",1848,"VILLARREAL","LEGANÉS","2-1","0-0",5.7,6.4,5.8,67,33,2,5,11,4,7,21,82,13,16,12,2,0,0,3,2,6,1,4,14,68,29,31,15,1,0,0,2,1,1,2,2018
"1850",1849,"REAL BETIS","VALENCIA","1-2","0-1",6.4,6,6.2,66,34,7,7,23,9,8,15,89,17,8,19,4,0,0,1,3,4,0,2,3,80,7,34,13,1,1,0,1,2,2,1,2018
"1851",1850,"HUESCA","EIBAR","2-0","0-0",4.1,6.6,4.9,47,53,5,3,12,4,5,30,63,28,25,16,4,0,0,4,4,8,0,3,27,62,33,23,16,1,0,0,2,0,0,2,2018
"1852",1851,"VALLADOLID","GIRONA","1-0","0-0",3.2,5.9,5.8,50,50,6,4,13,3,4,27,77,19,33,17,4,0,0,4,0,5,1,5,17,79,23,21,17,3,0,0,1,0,0,1,2018
"1853",1852,"ALAVÉS","BARCELONA","0-2","0-0",4.3,5.2,7.5,23,77,4,1,6,1,1,17,70,13,20,19,3,0,0,5,6,16,5,4,26,88,17,7,9,1,0,0,0,2,2,0,2018
"1854",1853,"ATLETICO MADRID","VALENCIA","3-2","1-1",8,6.7,5.8,57,43,6,6,14,2,4,12,86,10,19,17,3,0,0,6,4,12,2,3,19,86,11,19,13,3,0,0,3,2,2,3,2018
"1855",1854,"ESPANYOL","CELTA","1-1","1-0",4.9,5.9,6.5,48,52,6,2,9,1,2,18,81,18,26,15,2,0,0,9,6,18,3,4,19,82,8,16,8,1,0,0,1,1,1,1,2018
"1856",1855,"LEGANÉS","ATHLETIC","0-1","0-1",2.6,5.2,6.7,57,43,10,1,14,3,2,35,74,33,16,11,1,0,0,1,2,3,0,2,17,73,32,45,14,2,0,0,0,1,1,0,2018
"1857",1856,"LEVANTE","REAL BETIS","4-0","2-0",4.8,7.9,4.9,30,70,2,4,6,0,3,19,75,6,11,9,2,0,0,4,2,7,1,4,11,90,5,6,15,3,0,0,4,0,0,4,2018
"1858",1857,"SEVILLA FC","RAYO VALLECANO","5-0","0-0",6.5,8.6,4.4,49,51,10,11,21,0,5,32,74,12,14,10,1,0,0,9,3,12,1,4,16,82,17,16,12,2,0,0,5,0,0,5,2018
"1859",1858,"REAL SOCIEDAD","VILLARREAL","0-1","0-0",3.4,6,7,65,35,7,2,13,4,6,24,89,15,16,11,2,0,0,4,3,8,1,3,29,77,14,23,14,3,0,0,0,1,1,0,2018
"1860",1859,"GETAFE","REAL MADRID","0-0","0-0",2.9,6.2,6.1,33,67,1,5,9,3,9,30,59,15,26,17,1,0,0,4,4,12,4,4,24,84,25,36,15,3,0,0,0,0,0,0,2018
"1861",1860,"ATHLETIC","ALAVÉS","1-1","1-1",4.4,6.4,6.2,62,38,9,1,14,4,8,37,78,37,16,14,2,0,0,4,3,14,7,6,16,66,25,33,17,2,0,0,1,1,1,1,2018
"1862",1861,"ATLETICO MADRID","VALLADOLID","1-0","0-0",3.8,6.5,6.1,59,41,6,1,13,6,7,10,86,26,14,19,4,0,0,7,4,13,2,3,19,77,21,26,12,2,0,0,1,0,0,1,2018
"1863",1862,"LEGANÉS","CELTA","0-0","0-0",2,5.9,6.4,47,53,7,1,10,2,4,30,74,28,28,16,1,0,0,4,2,8,2,6,25,77,21,31,5,0,0,0,0,0,0,0,2018
"1864",1863,"BARCELONA","LEVANTE","1-0","0-0",5.1,7.5,5.1,62,38,7,12,23,4,6,20,87,4,14,17,4,0,0,3,2,7,2,3,14,79,8,16,12,3,0,0,1,0,0,1,2018
"1865",1864,"VALENCIA","EIBAR","0-1","0-0",3.7,5.7,6.8,49,51,3,2,7,2,7,19,77,28,18,10,2,0,0,7,3,13,3,6,23,75,22,18,15,3,0,0,0,1,1,0,2018
"1866",1865,"GIRONA","SEVILLA FC","1-0","0-0",3.9,7.2,5.1,43,57,9,4,15,2,3,21,75,28,19,12,1,0,0,2,3,7,2,6,29,81,24,19,18,2,0,1,1,0,0,1,2018
"1867",1866,"REAL SOCIEDAD","GETAFE","2-1","1-0",5.9,6.8,5,50,50,3,7,11,1,5,15,70,35,44,17,2,0,0,2,3,12,7,7,22,63,15,11,14,3,0,0,2,1,1,2,2018
"1868",1867,"VILLARREAL","HUESCA","1-1","1-0",4.9,5.6,6.6,47,53,9,5,18,4,0,24,77,22,31,15,5,0,0,8,3,14,3,1,21,77,22,18,22,2,0,1,1,1,1,1,2018
"1869",1868,"RAYO VALLECANO","REAL MADRID","1-0","1-0",3.9,7.4,4.9,49,51,3,5,12,4,6,40,81,19,14,21,2,0,0,3,3,9,3,6,25,82,13,17,6,5,0,0,1,0,0,1,2018
"1870",1869,"REAL BETIS","ESPANYOL","1-1","0-1",5.3,6,6.3,53,47,8,5,18,5,6,22,85,15,12,16,4,0,0,6,4,10,0,5,14,82,16,27,14,1,0,0,1,1,1,1,2018
"1871",1870,"SEVILLA FC","LEGANÉS","0-3","0-2",5,5.3,7.6,64,36,3,3,7,1,3,34,80,17,15,11,1,0,0,3,5,9,1,4,25,67,32,43,23,1,0,0,0,3,3,0,2018
"1872",1871,"LEVANTE","RAYO VALLECANO","4-1","2-0",7.1,6.9,4.1,35,65,4,7,11,1,6,11,65,17,23,17,1,0,0,10,3,20,7,7,22,83,9,11,12,3,1,0,4,1,1,4,2018
"1873",1872,"ESPANYOL","ATLETICO MADRID","3-0","1-0",5.7,7.8,5.1,50,50,4,5,11,2,5,18,85,12,22,11,1,0,0,3,3,11,5,6,11,85,9,14,14,2,0,0,3,0,0,3,2018
"1874",1873,"ALAVÉS","REAL SOCIEDAD","0-1","0-1",3.6,6.2,6,50,50,9,6,18,3,13,25,73,35,19,7,1,0,0,4,2,9,3,6,20,73,21,41,22,3,0,0,0,1,1,0,2018
"1875",1874,"CELTA","BARCELONA","2-0","0-0",5,7.7,4.7,35,65,5,6,14,3,11,14,83,14,21,11,1,0,0,5,1,8,2,1,21,90,9,17,13,5,0,0,2,0,0,2,2018
"1876",1875,"GETAFE","GIRONA","2-0","1-0",4,6.8,4.9,41,59,5,8,13,0,1,33,66,32,15,15,3,0,0,2,2,4,0,3,26,75,20,16,13,3,0,1,2,0,0,2,2018
"1877",1876,"EIBAR","REAL BETIS","1-0","1-0",4.8,6.4,5.5,46,54,6,6,14,2,11,19,73,24,31,15,3,0,0,6,6,12,0,8,34,74,16,28,7,2,0,0,1,0,0,1,2018
"1878",1877,"REAL MADRID","VILLARREAL","3-2","2-1",9.9,7.2,5.4,60,40,8,11,24,5,8,19,88,3,11,9,0,0,0,7,7,15,1,3,16,85,9,22,14,3,0,0,3,2,2,3,2018
"1879",1878,"VALLADOLID","ATHLETIC","1-0","1-0",3,6.3,5.2,40,60,6,3,10,1,1,17,67,23,10,14,5,0,0,6,1,9,2,3,20,77,32,12,22,5,0,0,1,0,0,1,2018
"1880",1879,"HUESCA","VALENCIA","2-6","0-5",8.5,4.3,7.9,51,49,15,4,24,5,7,21,82,19,16,10,2,0,0,2,7,10,1,5,9,83,11,23,9,1,0,0,2,6,6,2,2018
"1881",1880,"ATLETICO MADRID","SEVILLA FC","1-1","1-0",5.1,5.8,6.5,48,52,5,4,11,2,5,17,86,15,12,16,5,0,0,4,5,11,2,7,15,86,9,18,12,4,0,0,1,1,1,1,2018
"1882",1881,"ATHLETIC","CELTA","3-1","3-0",5.6,6.7,5.1,52,48,1,4,8,3,3,18,83,29,17,16,4,0,0,1,2,4,1,3,17,79,22,16,18,3,0,0,3,1,1,3,2018
"1883",1882,"REAL SOCIEDAD","REAL MADRID","3-1","1-1",7.2,7.2,4.7,54,46,7,7,19,5,5,18,87,8,15,12,1,0,0,2,2,6,2,2,20,84,8,15,16,2,0,1,3,1,1,3,2018
"1884",1883,"REAL BETIS","HUESCA","2-1","1-0",6.6,6.5,5,62,38,6,8,17,3,9,19,88,10,11,13,3,0,0,3,2,9,4,2,13,78,14,24,15,5,0,1,2,1,1,2,2018
"1885",1884,"RAYO VALLECANO","VALLADOLID","1-2","0-1",5.7,5.4,6,70,30,10,5,16,1,4,24,87,18,19,13,2,0,0,2,6,9,1,2,23,58,16,17,9,2,0,0,1,2,2,1,2018
"1886",1885,"GIRONA","LEVANTE","1-2","0-0",5.5,6.1,5.9,59,41,4,6,14,4,9,24,75,21,9,15,2,0,0,4,3,7,0,2,23,62,23,36,16,3,0,0,1,2,2,1,2018
"1887",1886,"VILLARREAL","EIBAR","1-0","0-0",2.6,6.1,5.7,42,58,6,3,11,2,5,22,68,22,14,11,3,0,0,4,0,5,1,3,26,75,27,18,14,2,0,0,1,0,0,1,2018
"1888",1887,"LEGANÉS","ESPANYOL","0-2","0-1",5.2,4.5,7.2,47,53,5,4,11,2,6,13,80,15,9,11,3,1,0,9,7,19,3,7,18,84,14,27,9,1,0,0,0,2,2,0,2018
"1889",1888,"BARCELONA","GETAFE","2-0","1-0",4.7,7.5,5.2,79,21,4,8,13,1,4,19,89,12,8,9,1,0,0,8,0,11,3,3,22,57,18,18,13,3,0,0,2,0,0,2,2018
"1890",1889,"VALENCIA","ALAVÉS","3-1","2-1",5.5,7.1,5.1,43,57,5,4,10,1,7,17,72,31,30,9,2,0,0,5,3,10,2,4,33,77,26,18,14,5,0,0,3,1,1,3,2018
"1891",1890,"LEVANTE","ATLETICO MADRID","2-2","2-0",9,6.4,6.2,46,54,9,7,17,1,6,16,84,10,12,9,0,0,0,5,8,17,4,4,14,86,5,20,7,1,0,1,2,2,2,2,2018
"1892",1891,"SEVILLA FC","ATHLETIC","2-0","1-0",4.2,6.9,5.2,47,53,5,3,9,1,2,24,70,35,32,14,4,0,0,6,1,10,3,3,25,74,38,22,19,2,0,0,2,0,0,2,2018
"1893",1892,"GETAFE","VILLARREAL","2-2","2-1",7.3,6,6.1,41,59,9,5,17,3,6,18,67,21,17,16,2,0,0,2,4,8,2,4,23,75,20,16,20,3,0,0,2,2,2,2,2018
"1894",1893,"ESPANYOL","REAL SOCIEDAD","2-0","0-0",4.1,7,5.7,37,63,5,4,10,1,4,17,73,13,36,13,3,0,0,5,2,11,4,5,20,82,13,11,13,2,0,0,2,0,0,2,2018
"1895",1894,"VALLADOLID","VALENCIA","0-2","0-1",5.3,5.4,7.2,50,50,7,4,19,8,8,17,84,10,10,12,1,0,0,2,6,9,1,2,20,86,9,22,10,3,0,0,0,2,2,0,2018
"1896",1895,"CELTA","RAYO VALLECANO","2-2","0-1",8,5.8,6.7,45,55,4,5,14,5,3,25,79,13,17,16,0,0,0,3,4,11,4,5,12,85,11,26,20,4,0,0,2,2,2,2,2018
"1897",1896,"HUESCA","LEGANÉS","2-1","0-1",5.7,7,5.2,50,50,6,6,15,3,4,32,76,19,31,18,0,0,0,6,1,9,2,6,16,74,22,22,12,1,0,0,2,1,1,2,2018
"1898",1897,"ALAVÉS","GIRONA","2-1","1-0",6.6,6.5,5.7,43,57,5,7,14,2,6,26,73,17,15,13,3,0,0,7,4,13,2,4,23,80,24,19,10,3,0,0,2,1,1,2,2018
"1899",1898,"REAL MADRID","REAL BETIS","0-2","0-0",4.7,4.8,8.1,47,53,6,2,9,1,1,14,86,5,13,18,4,0,0,2,7,9,0,5,17,85,4,18,10,1,0,0,0,2,2,0,2018
"1900",1899,"EIBAR","BARCELONA","2-2","2-2",7.5,6.2,6,39,61,10,8,18,0,5,21,73,18,12,17,4,0,0,4,3,8,1,2,17,86,29,26,5,2,0,0,2,2,2,2,2018
"1901",1900,"ATHLETIC","BARCELONA","1-0","0-0",4.7,7,5.7,28,72,6,5,11,0,3,16,71,16,16,14,1,0,0,6,2,11,3,8,17,86,13,11,9,1,0,0,1,0,0,1,2019
"1902",1901,"CELTA","REAL MADRID","1-3","0-1",7.5,4.9,7.3,56,44,2,4,7,1,6,16,89,5,5,17,5,0,0,3,11,17,3,4,19,84,12,15,12,2,0,1,1,3,3,1,2019
"1903",1902,"VALENCIA","REAL SOCIEDAD","1-1","0-0",5.6,5.6,6,37,63,4,6,14,4,3,13,82,11,21,13,3,1,0,5,3,12,4,3,22,88,16,11,14,4,0,0,1,1,1,1,2019
"1904",1903,"MALLORCA","EIBAR","2-1","1-0",5.8,6.2,5.4,36,64,10,3,15,2,9,25,71,31,31,13,2,0,0,6,5,11,0,3,24,79,32,16,14,3,0,0,2,1,1,2,2019
"1905",1904,"LEGANÉS","OSASUNA","0-1","0-0",3.3,5.6,6.3,51,49,6,2,13,5,8,37,69,20,10,17,1,0,1,2,2,4,0,0,23,69,30,24,11,4,0,0,0,1,1,0,2019
"1906",1905,"VILLARREAL","GRANADA","4-4","1-1",9.4,6.2,6.2,54,46,3,7,12,2,2,18,82,18,17,10,3,0,0,4,7,14,3,7,12,82,13,4,16,1,0,0,4,4,4,4,2019
"1907",1906,"ALAVÉS","LEVANTE","1-0","0-0",3.6,6.5,6,37,63,6,2,9,1,2,24,69,23,35,18,2,0,0,7,4,16,5,9,24,82,17,11,15,1,0,0,1,0,0,1,2019
"1908",1907,"ESPANYOL","SEVILLA FC","0-2","0-1",4.6,5.4,6.9,45,55,4,2,7,1,8,23,80,18,13,11,2,0,0,6,4,12,2,4,15,83,17,18,17,2,0,0,0,2,2,0,2019
"1909",1908,"REAL BETIS","VALLADOLID","1-2","0-0",6.2,5.5,6.3,47,53,5,4,13,4,6,23,84,7,11,11,2,0,1,7,3,14,4,1,16,85,8,17,19,6,0,0,1,2,2,1,2019
"1910",1909,"ATLETICO MADRID","GETAFE","1-0","1-0",3.9,6,4.9,57,43,0,5,5,0,3,21,82,22,14,19,2,1,0,4,0,6,2,4,20,76,21,6,22,4,0,1,1,0,0,1,2019
"1911",1910,"GRANADA","SEVILLA FC","0-1","0-0",3.3,5.2,7.2,45,55,7,1,12,5,6,27,76,14,14,13,1,0,0,2,6,11,3,6,18,81,30,22,14,1,0,0,0,1,1,0,2019
"1912",1911,"LEVANTE","VILLARREAL","2-1","0-1",6.1,6.1,5.4,49,51,8,4,16,4,7,23,78,10,9,5,1,0,0,13,6,23,4,3,20,82,6,16,9,2,0,0,2,1,1,2,2019
"1913",1912,"OSASUNA","EIBAR","0-0","0-0",1.9,5.5,6,48,52,4,2,6,0,6,34,57,33,22,15,4,0,0,8,0,12,4,6,31,59,41,20,12,4,0,0,0,0,0,0,2019
"1914",1913,"REAL MADRID","VALLADOLID","1-1","0-0",5.7,6.3,6.3,66,34,18,4,22,0,4,15,91,13,7,12,2,0,0,4,2,9,3,3,10,77,10,15,11,2,0,0,1,1,1,1,2019
"1915",1914,"GETAFE","ATHLETIC","1-1","1-1",3.4,5.8,6,47,53,4,2,6,0,4,32,55,24,17,15,2,0,0,1,2,4,1,6,27,62,45,27,11,1,0,0,1,1,1,1,2019
"1916",1915,"CELTA","VALENCIA","1-0","1-0",4.3,6.8,5.2,55,45,1,6,11,4,6,17,85,17,17,8,1,0,0,5,1,9,3,4,20,82,13,13,12,2,0,0,1,0,0,1,2019
"1917",1916,"MALLORCA","REAL SOCIEDAD","0-1","0-0",4.3,5.8,7,35,65,5,4,12,3,5,27,75,18,14,16,1,0,0,4,4,12,4,5,20,86,13,23,12,2,0,0,0,1,1,0,2019
"1918",1917,"ALAVÉS","ESPANYOL","0-0","0-0",2,6.5,6.5,35,65,7,2,10,1,3,32,77,13,19,13,3,0,0,3,1,5,1,5,23,84,14,20,10,1,0,0,0,0,0,0,2019
"1919",1918,"LEGANÉS","ATLETICO MADRID","0-1","0-0",4,6,6.2,42,58,4,3,10,3,9,15,71,24,15,12,4,0,0,2,4,6,1,4,19,80,28,26,13,5,0,0,0,1,1,0,2019
"1920",1919,"BARCELONA","REAL BETIS","5-2","1-1",7.4,8.4,5.3,70,30,4,7,20,9,11,17,91,7,2,14,1,0,0,0,3,4,1,0,10,78,6,16,12,1,0,0,5,2,2,5,2019
"1921",1920,"SEVILLA FC","CELTA","1-1","0-0",4.6,6.6,6.2,63,37,10,5,19,4,9,23,88,17,6,16,4,0,0,0,1,2,1,1,15,82,12,25,9,2,0,0,1,1,1,1,2019
"1922",1921,"ATHLETIC","REAL SOCIEDAD","2-0","2-0",3.8,6.8,5.4,39,61,8,5,15,2,3,22,72,12,8,17,2,0,0,0,2,2,0,0,28,80,29,15,17,2,0,0,2,0,0,2,2019
"1923",1922,"OSASUNA","BARCELONA","2-2","1-0",7.4,6.3,6.1,25,75,6,5,15,4,3,24,63,20,15,16,3,0,0,1,4,8,3,2,26,87,19,15,9,4,0,0,2,2,2,2,2019
"1924",1923,"GETAFE","ALAVÉS","1-1","1-1",3.7,5.9,5.9,61,39,7,1,15,7,4,30,71,27,9,11,3,0,0,2,1,5,2,2,20,58,30,28,17,1,0,0,1,1,1,1,2019
"1925",1924,"LEVANTE","VALLADOLID","2-0","0-0",5.1,6.5,5.4,51,49,9,3,16,4,6,21,77,14,9,9,2,0,0,9,4,15,2,6,21,76,16,22,10,2,0,0,2,0,0,2,2019
